content,timestamp,platform,stock_name,delta_seconds,weight,label
간다간다 슝간다 금리인하 가즈아,2024-11-29 07:30:02+00:00,toss,삼성전자,9797769.0,5.635864112037612e-50,
지긋지긋,2024-02-14 00:42:38+00:00,toss,삼성전자,34791813.0,1.3091400098763974e-175,
외인형들 돌아와줘,2024-11-13 01:05:19+00:00,toss,삼성전자,11203252.0,4.8553528761596286e-57,
삼전이 06프로,2024-10-04 01:45:52+00:00,toss,삼성전자,14656819.0,2.121637264647891e-74,
우와 입 크다,2024-10-24 04:50:29+00:00,toss,삼성전자,12917742.0,1.170145695160521e-65,
"유튜브에서
달팽이 눈 기생충 보고오셈
 흰쌀밥 마렵습니다",2024-11-15 05:43:51+00:00,toss,삼성전자,11013740.0,4.353249662608397e-56,
잘해보자,2023-08-22 03:20:51+00:00,toss,삼성전자,49988720.0,5.356417026480722e-252,
급등 무조건 오는거 아시죠,2023-12-19 06:03:46+00:00,toss,삼성전자,39697345.0,2.8777450673163064e-200,
"역대급 이게 내일도 안 그러리라고 볼 수 없는 작금의 한국 상황
도람프 효과로 한국 증시 문닫아야할 판",2024-11-13 05:30:29+00:00,toss,삼성전자,11187342.0,5.837048648322873e-57,
이러다가 6만전자 가겠다,2024-08-08 06:08:21+00:00,toss,삼성전자,19565870.0,4.477637227421767e-99,
"5만에 팔고 나간 사람들
어쩌나",2024-11-17 01:57:52+00:00,toss,삼성전자,10854499.0,2.7494603380442057e-55,
,2024-11-06 13:12:18+00:00,toss,삼성전자,11764433.0,7.335214086588036e-60,
"와 여기 고점분들 많으시군요
힘내세요",2024-12-10 09:35:43+00:00,toss,삼성전자,8839828.0,3.6821805249583524e-45,
근데 혹시 저만 주식창 차트 이상한가요  설정 건 들인거 없는데 그래프 저점고점 이런거 표기 오 류인지 진짜 설정 건들인거 하나도 없는데  어디에 물어봐야할지 몰라 여기에 보내봐여,2024-08-05 11:16:57+00:00,toss,삼성전자,19806554.0,2.762085889231301e-100,
올라갔으면 좋겠어요,2024-11-19 03:24:09+00:00,toss,삼성전자,10676522.0,2.1570435131468388e-54,
"외인이 14조 던진거

개미들이 14조 받아먹었단다 

전부 다 물림 

어제 국장거래금액보다

코인거래소 거래금액이 더 많단다

개미 무덤인 국장",2024-11-13 00:08:59+00:00,toss,삼성전자,11206632.0,4.6690770194457134e-57,
개미들이 계속산다 말리고 싶다 아직 멀었다,2024-10-08 02:50:17+00:00,toss,삼성전자,14307354.0,1.211369691159119e-72,
러키비키자나,2025-01-31 00:23:55+00:00,toss,삼성전자,4380136.0,9.616098492881344e-23,
앗 저도 이제 삼성전자 주주,2024-06-10 03:56:46+00:00,toss,삼성전자,24671365.0,9.727243974213703e-125,
"비즈니스포스트 삼성전자가 엔비디아의 고대역폭메모리HBM 품질테스트를 공식 통과했다

대만 디지타임스는 23일현지시각 삼성전자가 5세대 HBM인 HBM3E의 엔비디아 품질 테스트를 통과했다고 보도했다
 
삼성전자 엔비디아 HBM3E 인증 공식 통과 공급 시작



또 양산과 공급을 시작한다고 설명했다

이어 매체는 삼성전자가 HBM 등 메모리 수요를 감당하기 위해 관련 투자에 적극 나설 것이라고 전망했다

삼성전자는 그동안 엔비디아 인증을 통과하지 못해 HBM 공급에 난항을 겪어왔다

경쟁사인 SK하이닉스는 엔비디아 인증을 통과해 지난 3월부터 엔비디아에 공급해왔다


반도체 업계에 따르면 최근 삼성전자가 평택 4공장을 D램 전용 공장으로 전환해 엔비디아에 납품할 HBM을 양산할 것으로 알려졌다

삼성전자 관계자는 이와 관련해 확인 중이라고 말했다 이번엔 진짠가

httpsmbusinesspostcokrBPcommandmobileviewnum359760",2024-07-23 00:02:51+00:00,toss,삼성전자,20970200.0,3.909352304375213e-106,
낼은 800 원 빠지나,2024-11-04 09:26:26+00:00,toss,삼성전자,11950785.0,8.486017757171587e-61,
썩을 아침에 57300에 손절했더만,2024-10-23 04:54:51+00:00,toss,삼성전자,13003880.0,4.317798937633178e-66,
이스라엘 이란의 중동전쟁이 코앞인데 지금 들어가는 투자자 생각은  뭐지,2024-08-09 01:44:49+00:00,toss,삼성전자,19495282.0,1.0135927025408274e-98,
잘가라 탑층이라 공기는 좋았다,2024-12-12 13:32:47+00:00,toss,삼성전자,8652804.0,3.207685494401816e-44,
이거라도 팔아서 다행인가,2024-10-23 06:55:37+00:00,toss,삼성전자,12996634.0,4.6955324212005675e-66,
개미들 털리는거보니 내일도 상승이누,2025-03-17 12:34:44+00:00,toss,삼성전자,448287.0,0.0055803323443429,
4만전자가자,2024-10-28 05:13:28+00:00,toss,삼성전자,12570763.0,6.491566169307547e-64,
"비트코인 미국주식 사지마라 샀다면 다 팔아라
디지털스레기 다 팔고 원화 예적금하고 청약하고 
한국여자랑 결혼하고 빚내서 아파트사고 국장해라",2025-02-11 06:04:16+00:00,toss,삼성전자,3409315.0,7.292652409601018e-18,
,2024-09-13 00:05:48+00:00,toss,삼성전자,16477223.0,1.5007472961295926e-83,
"장시작 18분

숨어있던 은둔의 고수들이 이젠 시작이라며 
하나 둘 씩 예언을 하기 시작하는데

장 마감 18분 전

그들은 호다닥 숨고 만다",2024-11-15 00:19:18+00:00,toss,삼성전자,11033213.0,3.474813020884919e-56,
그러취얇아지고있어,2025-02-10 05:02:38+00:00,toss,삼성전자,3499413.0,2.5704125109268786e-18,
올라라,2024-01-09 09:43:11+00:00,toss,삼성전자,37869780.0,4.419885863301924e-191,
종가 5600원,2025-02-06 00:25:35+00:00,toss,삼성전자,3861636.0,3.8839036715499384e-20,
4년전 가격이네 이러니 국장투자 하겠나,2024-09-13 03:15:04+00:00,toss,삼성전자,16465867.0,1.711548243870023e-83,
진짜 욕나오네 이거,2025-01-07 06:19:35+00:00,toss,삼성전자,6432396.0,4.64727158290439e-33,
이건희회장살아있을때 재용이형 실력보려고 일맡겨났는데 투자실패해서 혼난거 생각나네 세금아낄려고 범죄만 안졌으면 사장단전부 법무팀 아닌 전문가들 로 삼성 세계기업 만들었음건데 진작 후계작업 했으면 이런일 안일어났을뜻,2024-12-03 08:29:58+00:00,toss,삼성전자,9448573.0,3.207849155089501e-48,
힝속았지,2024-09-05 00:55:17+00:00,toss,삼성전자,17165454.0,5.210453933759059e-87,
응원함,2025-02-10 23:42:02+00:00,toss,삼성전자,3432249.0,5.592506111733448e-18,
5만가나요,2024-09-30 05:02:59+00:00,toss,삼성전자,14990592.0,4.4559703351711e-76,
삼성 D램 HBM 최초 개발,2024-02-28 00:13:21+00:00,toss,삼성전자,33583970.0,1.5426847373367753e-169,
가끔 시간외 호가로 장난치는데 그러다가 체결시간 다되서 취소하려는데 컴터 다운되거나 정전되서 그대로 체결 되버리면 어떨까 궁금하네,2024-12-05 07:02:33+00:00,toss,삼성전자,9281018.0,2.2306868798301823e-47,
83층인데 망했네,2024-08-05 03:22:18+00:00,toss,삼성전자,19835033.0,1.98648768260262e-100,
5100이 되돌림 자리이긴한데 하 잘 모르겠다,2025-02-03 06:31:07+00:00,toss,삼성전자,4098904.0,2.4924556625645414e-21,
반등자리긴한데 과연,2024-09-11 23:25:27+00:00,toss,삼성전자,16566044.0,5.368386732488017e-84,
"우리나라 대표 기업인데 응원은 못해줄 망정
1원도 매입 안 한 것들이 조롱은 하지 말자",2024-11-19 01:00:19+00:00,toss,삼성전자,10685152.0,1.9519995958322462e-54,
8만 전자 가나요,2024-01-02 03:58:36+00:00,toss,삼성전자,38495255.0,3.172675285048701e-194,
우량주가 이리떨어지네,2024-08-05 02:59:14+00:00,toss,삼성전자,19836417.0,1.9549205968340345e-100,
아 오늘 웃을거 다웃었네 어디까지 떨어지는거야,2024-03-07 06:37:15+00:00,toss,삼성전자,32869736.0,6.00364135565475e-166,
"회사에 도둑놈들 밖에 없어요
여긴 끝났습니다
경쟁력은 다 하이닉스로 옮겨갔어요",2024-10-04 00:14:59+00:00,toss,삼성전자,14662272.0,1.991871520491611e-74,
"쟌슨황이 2재용2 면 좀 서게 해준다쟈네 
얼른 들어오쇼",2025-03-21 08:11:14+00:00,toss,삼성전자,118497.0,0.2537278468337373,
"모르시는 분이 많으시네요

삼성은 배당락일은 떨어집니다

돈 많은 분들은 배당받으면 엿됩나다",2024-09-26 04:52:50+00:00,toss,삼성전자,15336801.0,8.104070126288695e-78,
"삼전아 많은거 안바란다
하닉 반만이라도 쳐올라라 좀",2024-08-16 02:14:14+00:00,toss,삼성전자,18888717.0,1.1344796778544173e-95,
