content,timestamp,platform,stock_name,delta_seconds,weight,label
엔비디아 기사 뜨고 바로 하이닉스 내러가고 삼전 오르누,2024-03-20 01:16:37+00:00,toss,삼성전자,31765774.0,2.1258964723400744e-160,
"주주는 아니지만 삼성 화이팅
삼성이 살아야 대한민국이 산다
위기를 기회로 만들던 저력을 보여줘라",2024-10-29 07:04:07+00:00,toss,삼성전자,12477724.0,1.905527754650442e-63,
외국인들 110만주 매수,2024-10-23 05:30:50+00:00,toss,삼성전자,13001721.0,4.42705329880028e-66,
조정은 한번 올거같은데 8만 2천원이 기준이 될듯,2024-03-29 00:03:55+00:00,toss,삼성전자,30992536.0,1.637821654823209e-156,
끝났습니다 낼 한강에서 봅시다,2024-12-03 15:27:14+00:00,toss,삼성전자,9423537.0,4.2860655286621396e-48,
일봉 rsi 과매수 구간,2025-03-20 01:38:19+00:00,toss,삼성전자,228472.0,0.071051390645928,
"원전 바이오 예산 감액
신재생 지역화폐 예산증액
httpsmblognavercomjs00lee223682532388",2024-12-08 13:36:29+00:00,toss,삼성전자,8998182.0,5.8901960228305854e-46,
"오전에 걸어논게 또사지면 어쩔
설마 사지겠나싶었는데 
마이너스인생",2024-11-12 07:32:43+00:00,toss,삼성전자,11266408.0,2.3375644638541822e-57,
올라가자,2024-09-27 02:29:44+00:00,toss,삼성전자,15258987.0,1.994525798714937e-77,
모두여 부자되세요 내책임 아님,2024-11-12 06:45:33+00:00,toss,삼성전자,11269238.0,2.262238772574157e-57,
다른것들은 오르는데 이놈만 애를먹네,2024-12-11 02:04:12+00:00,toss,삼성전자,8780519.0,7.315181673537239e-45,
언론에서 이런 설레발이 치는 거 믿고 83층에 올라탔다 1년 넘게 묵히고 있지 상황 봐서 털고 가야겠다,2023-06-13 08:15:15+00:00,toss,삼성전자,56019056.0,2.6124605602376502e-282,
야 맛있게익었네 곧 먹을자린가봐,2024-11-13 04:18:59+00:00,toss,삼성전자,11191632.0,5.554300668364282e-57,
월금 주식시장 호가창이 넷플 유툽보다 재밌네 주말이 두렵다,2024-10-25 01:37:13+00:00,toss,삼성전자,12842938.0,2.781291265544964e-65,
추매 타이밍 오졌다,2024-04-24 03:28:32+00:00,toss,삼성전자,28733859.0,3.695167866689249e-145,
상디는 올블루는 개고생 하면서 찾지 말고 한국 주식으로 오면 되겠네 괜한 좆피 밑에서 고생 하지 말고,2024-09-06 00:53:59+00:00,toss,삼성전자,17079132.0,1.4150701539069565e-86,
