content,timestamp,platform,stock_name,delta_seconds,weight,label
하,2024-11-14 07:39:01+00:00,toss,삼성전자,11093230.0,1.7348127229774485e-56,
노잼전자,2023-09-08 03:14:47+00:00,toss,삼성전자,48520284.0,1.2884005681344003e-244,
57금방이겠다,2025-02-10 05:47:05+00:00,toss,삼성전자,3496746.0,2.6509934370963243e-18,
햐,2024-09-04 00:14:50+00:00,toss,삼성전자,17254281.0,1.863724121072124e-87,
막판에 오지게던질거 같은대 외인,2024-11-14 05:45:03+00:00,toss,삼성전자,11100068.0,1.602806168591923e-56,
6만터치다,2025-03-20 02:38:24+00:00,toss,삼성전자,224867.0,0.0740786942647894,
내일 익절하고 탈출하기를 기도해요 주식신께,2024-06-03 07:29:57+00:00,toss,삼성전자,25263374.0,1.0285445793402215e-127,
"httpswwinsightkoreacokrnewsarticleViewhtmlidxno212210

주주들이나 이용자들이 누가 문제있는 것 같다고 한 목소리를 내는데
주주 눈치본다면 움직이는 시늉이라도 해야하는 것이 아닌지
그게 아니라면 성과라도 보이던지
미래 대비하자면서 연구 예산 삭감한 정부랑 뭐가 다른지

제가 이 기업에 떨어지면 다근 계좌에서 사고 떨어지면 다른 계좌에 또 사는 등
눈속임을 하면서 사회현상이나 경제나 차이가 없다는 철학적 성찰을 자주하고 있습니다

남들이 문제를 다수가 제기하면 듣는 척이라도 해야할 것인데
성과도 없고 귀를 막으니 다들 자기 돈 귀하니 시장이 정직하게 반응하는 것이겠지요

다수의 주주가 자기 돈 늘길 바라지 회사 욕하면서 주식 떨어지더라도 한 소리 하는 의미를 좀 생각했으면 합니다",2024-10-21 12:18:43+00:00,toss,삼성전자,13150048.0,7.953178029869135e-67,
아 죄송 56층이네,2024-10-29 06:45:10+00:00,toss,삼성전자,12478861.0,1.8806158153294272e-63,
"삼성제품을 참 많이 쓰지만 
요즘엔 예전처럼 혁신이란게 안느껴진다
애플은 힙하게 만들기라도 하지
이어폰도 이제 디자인 애플따라하고 특출난게 하나도 없다
폴더블류는 오히려 중국산이 앞선다
반도체는 기술력이 안되고
가전은 중국산 택갈이 하고있고
진짜 시총1위 기업 맞나싶다",2024-11-12 02:12:28+00:00,toss,삼성전자,11285623.0,1.8714503651547732e-57,
그분이 저점 시그널 제대로 주네,2024-12-04 00:01:46+00:00,toss,삼성전자,9392665.0,6.126869906837434e-48,
"외인이 싸게 팔기 싫어하는 거 일수도
개인이 방어 잘하는 거라 할 수 있는데
일개 개인 생각이라",2024-10-18 05:48:16+00:00,toss,삼성전자,13432675.0,3.01925725967095e-68,
국장하면서도 돌맹이가 만만할 삼전주주분들은 정말 대단하신듯,2024-11-18 22:30:56+00:00,toss,삼성전자,10694115.0,1.7596516353738934e-54,
망하려나보오,2024-10-10 13:29:18+00:00,toss,삼성전자,14096213.0,1.3950470979173158e-71,
상법개정하라,2025-01-17 04:21:58+00:00,toss,삼성전자,5575453.0,9.433448065322599e-29,
오늘 저녁 컵라면으로 버티자,2025-01-21 08:20:46+00:00,toss,삼성전자,5215525.0,6.0795144078223844e-27,
왜안내려강,2024-08-02 00:04:39+00:00,toss,삼성전자,20106092.0,8.621691863154772e-102,
서다 죽다 서다 죽다애혀,2025-02-11 05:08:45+00:00,toss,삼성전자,3412646.0,7.016847768047375e-18,
월급날이 1일이었다면 진짜 몰빵 갔는데,2024-08-07 02:54:24+00:00,toss,삼성전자,19663907.0,1.4396614801276607e-99,
주식,2025-02-07 06:20:27+00:00,toss,삼성전자,3753944.0,1.3507916675235965e-19,
"5만전자 오면 기념으로 하나 사야지  
우표수집이 취미 입니다",2024-10-08 01:10:40+00:00,toss,삼성전자,14313331.0,1.1304021505228834e-72,
뭐야,2024-09-02 00:07:25+00:00,toss,삼성전자,17427526.0,2.509318824433032e-88,
761층에 사람 있어요,2024-03-18 05:57:46+00:00,toss,삼성전자,31921705.0,3.4974066310878173e-161,
삼전만 바닥치네,2024-10-07 01:37:30+00:00,toss,삼성전자,14398121.0,4.236734498575722e-73,
"7만전자 위태롭습니다
걱정됩니다",2024-04-20 00:41:05+00:00,toss,삼성전자,29089506.0,6.024963660477221e-147,
"호우 
사자마자 가는거야",2024-05-27 02:18:23+00:00,toss,삼성전자,25886868.0,7.554318635587782e-131,
천만볼트 쏴버렸네요,2024-03-20 06:51:51+00:00,toss,삼성전자,31745660.0,2.683158133257307e-160,
일단 추매,2025-02-28 00:29:03+00:00,toss,삼성전자,1960628.0,1.3957015976646962e-10,
힘이 없던 한국 증시 삼성이 멱살 잡고 끌어올리네요 종가 5500까지도 볼 수 있겠습니다,2024-11-15 03:33:41+00:00,toss,삼성전자,11021550.0,3.977005290725494e-56,
알상무형 나 종가까지는 들고있는다,2024-09-19 00:37:34+00:00,toss,삼성전자,15956917.0,6.1894930224328e-81,
오랜만에 들어왔슴다,2024-10-24 09:50:46+00:00,toss,삼성전자,12899725.0,1.4414626963819845e-65,
짜증나서 지금이라도 팔고싶은 맘이 굴뚝같다 휴,2024-01-17 00:34:06+00:00,toss,삼성전자,37211525.0,8.99843545257131e-188,
인텔은 현금이 없었고 삼성은 역대급 100조 현금 보유중이라 기술 개발에 돈 바르고 자사주 매입 소각까지 가능한거죠 인텔이랑 다를바 없다는 글을 봤었는데 이게 확실히 다릅니다 자사주 소각으로 주가 방어하면서 기술 개발로 격차줄이고 이후에는 역전까지하면 완벽한 드라마네요,2024-11-15 10:06:54+00:00,toss,삼성전자,10997957.0,5.2257390153038515e-56,
,2024-05-17 03:45:45+00:00,toss,삼성전자,26745626.0,3.6441789004383633e-135,
제발,2024-08-29 03:41:03+00:00,toss,삼성전자,17760308.0,5.330995528642193e-90,
외인들 시작부터 엄청파네요,2025-02-26 00:07:00+00:00,toss,삼성전자,2134751.0,1.860173604701852e-11,
버티다 말아올릴꺼 같은데,2024-10-29 00:23:28+00:00,toss,삼성전자,12501763.0,1.4427194508098338e-63,
고양이가 눌렀어요,2024-11-23 02:00:34+00:00,toss,삼성전자,10335937.0,1.1112931894387688e-52,
삼전은 뚠뚠 오늘도 뚠뚠 열심히 떨어지이네,2024-11-05 07:04:02+00:00,toss,삼성전자,11872929.0,2.0895439938715868e-60,
전역까지 묵힌다,2024-11-25 00:41:02+00:00,toss,삼성전자,10167909.0,7.770176589758387e-52,
국장의 선두주자가되길 바라며 맛보기로,2025-03-11 03:16:51+00:00,toss,삼성전자,1000160.0,9.389430408778892e-06,
72에서 사서 62에 털고 나왔는데 52가 코앞이네요,2024-11-12 04:48:56+00:00,toss,삼성전자,11276235.0,2.0862561294115736e-57,
유트브주식백만장자 삼전좋다고4년째빠는중,2024-02-21 04:03:27+00:00,toss,삼성전자,34174964.0,1.6504882944477988e-172,
"왜 자꾸 핸드폰 들먹이는거임 
문제는 반도체에요 형들",2024-10-22 06:42:13+00:00,toss,삼성전자,13083838.0,1.7113900797617736e-66,
서초딩 뭐하노,2024-11-28 00:50:15+00:00,toss,삼성전자,9908156.0,1.570702808970057e-50,
오늘도 추가 구매,2024-10-10 00:34:19+00:00,toss,삼성전자,14142712.0,8.144398572770782e-72,
우리나라 사람들 주식 진짜 많이하는듯 이걸 다받네,2024-09-11 04:26:38+00:00,toss,삼성전자,16634373.0,2.434356702442298e-84,
삼전은 올라갈땐 힘겹게 올라가는데 내려갈때는 너무 힘없이 내려감,2024-12-09 04:30:03+00:00,toss,삼성전자,8944568.0,1.0955281679524342e-45,
"파운드리는 이미 tsmc에 기술력밀리고 수율도 로 나와서 망했고
폰도 옛날에 국뽕으로 갤럭시 샀지 이젠 사실상 틀이나 삼성사지 1030대 초반은 최소 90가 아이폰사고
점유율 운운하는데 돈 별로안되는 보급형이 사실상 90지
미래가 있어보임",2024-11-13 06:53:16+00:00,toss,삼성전자,11182375.0,6.1824443959152e-57,
놀랍다,2024-10-22 06:36:21+00:00,toss,삼성전자,13084190.0,1.7044319334332733e-66,
일단 한번 띄워주고,2024-10-31 00:13:28+00:00,toss,삼성전자,12329563.0,1.0586561308166614e-62,
선택한 이상 꼭 수익을 얻을 때까지 버틸께요,2024-11-16 09:56:03+00:00,toss,삼성전자,10912208.0,1.4098402653246203e-55,
"아직도 국장하는 사람 있나
환율 1400인데",2024-11-06 10:21:57+00:00,toss,삼성전자,11774654.0,6.516829515554242e-60,
내일 8간다,2024-03-27 05:06:02+00:00,toss,삼성전자,31147209.0,2.7339718265396132e-157,
안녕하세요,2024-12-17 07:53:37+00:00,toss,삼성전자,8241154.0,3.761609987416368e-42,
진입,2024-09-30 01:32:30+00:00,toss,삼성전자,15003221.0,3.850010454858861e-76,
얘는 뭐 ai특수로 아무것도 못팔았는데 내리냐,2025-01-31 00:15:12+00:00,toss,삼성전자,4380659.0,9.558065753988464e-23,
아 실적이,2023-07-06 23:56:06+00:00,toss,삼성전자,53975405.0,4.8930197380360176e-272,
