content,timestamp,platform,stock_name,delta_seconds,weight,label
"주주는 아니지만 응원합니다
오늘 보합권에 끝내면 내일은 양봉으로 기분좋게 끝낼듯",2024-09-19 04:40:28+00:00,toss,삼성전자,15942343.0,7.32676247015645e-81,
기회보고 또 들어갈께요,2025-02-24 15:59:36+00:00,toss,삼성전자,2250395.0,4.878231174916661e-12,
내려오면 추가 매수할뿐,2024-11-01 04:45:19+00:00,toss,삼성전자,12226852.0,3.475662209998533e-62,
이제 안내려가겠죠,2024-11-12 00:39:06+00:00,toss,삼성전자,11291225.0,1.7539594298766517e-57,
매일 20주씩 줍줍,2024-11-12 00:07:22+00:00,toss,삼성전자,11293129.0,1.7157301382153872e-57,
이참에 개미 다 털고 호들갑떠는 애들도 다 털고 가자 푸씨마냥 넘 시끄러웠음,2025-01-08 02:50:55+00:00,toss,삼성전자,6358516.0,1.0928487189731435e-32,
다시 오만가는거냐,2024-10-31 02:40:41+00:00,toss,삼성전자,12320730.0,1.1726124219056084e-62,
삼성 이재용 회장  미국 대선 당선자 트럼프 와 미국 반도체 공장 재가동 및 추가 공장 설립 지원 협의,2024-11-06 05:43:31+00:00,toss,삼성전자,11791360.0,5.37109342745267e-60,
"외국자금 계속 들오네
단기 고점 매도
올해 반도체 수요줄톈데
올트만이 살릴수있는 삼성
현재는 뭘보고 삼성 매수할지",2025-03-20 07:25:02+00:00,toss,삼성전자,207669.0,0.0903940900848278,
뭐제,2024-12-02 04:42:36+00:00,toss,삼성전자,9548615.0,1.0077369254196552e-48,
너무 속보인다 주가방어 하려고 기사내는구만 오늘도 외인이 던지면 떨어진다 이게 팩트인데 막으려고 개미들 동원하는거보소,2024-09-22 23:43:00+00:00,toss,삼성전자,15614591.0,3.253689151645517e-79,
"살려주세요
60800원에 800주 담았는데 흐흑",2024-10-17 02:02:26+00:00,toss,삼성전자,13532625.0,9.495018094242282e-69,
삼성실리콘밸리에서 이틀간 여는 파운드리포럼에서 미래삼성의경쟁력 그리고  성장동력을 다시금확인할수있어  이렇게나저렇게나해도 2분기7조원이상분기이익은 확실할듯 3분기는12조가량되고4분기12조안팍달성하면 어디까지나 삼성에게 현재도 미래도 성장하는그런회사가맞다 주식이 낙후되있지만 회사로보면 흑자기업이고 연40조이익을달성하는무시못하는회사인건분명하다 그곳에서일하는삼성임직원 근로자 협력업체 근로자들이 있는한 쉽게퇴보하지않을것이다,2024-06-08 13:34:34+00:00,toss,삼성전자,24809497.0,1.966353093872124e-125,
이유좀,2024-11-12 02:02:48+00:00,toss,삼성전자,11286203.0,1.858929461368125e-57,
막차가요,2024-10-29 02:06:24+00:00,toss,삼성전자,12495587.0,1.5496224515068792e-63,
"4만 됐다고 영끌 대출 받아서 사봐라
4500  되어 있을것이다",2024-11-14 07:53:01+00:00,toss,삼성전자,11092390.0,1.751761212776593e-56,
가보자,2024-10-08 04:49:47+00:00,toss,삼성전자,14300184.0,1.3161855345709744e-72,
나락갈 준비 하시게들,2024-10-15 14:31:38+00:00,toss,삼성전자,13660473.0,2.162024449079042e-69,
"힘내라 삼전

httpsblognavercompipelab223590541382",2024-09-23 04:32:27+00:00,toss,삼성전자,15597224.0,3.978068581995032e-79,
쌈쩡쩐짜 폭포수구나 1만원가즈아,2024-11-13 04:54:02+00:00,toss,삼성전자,11189529.0,5.691152640583364e-57,
팔았어요  7먹고 다시 들어오려고요,2023-06-01 02:55:12+00:00,toss,삼성전자,57075059.0,1.285260011094841e-287,
"만은종목에서 기관이 투매를 했습니다
이정도면  기관에 현금이 쌓여있을듯한데 윤정부 흠집내기로 총선을겨냥한거 아닌가 의심이드는데 아님 말고
반박은 님생각이 맞으니 거절합니다",2024-03-20 14:54:52+00:00,toss,삼성전자,31716679.0,3.7525017445083745e-160,
에이 그래더 4만까진 안가겠죠 설마,2024-11-13 01:17:45+00:00,toss,삼성전자,11202506.0,4.897456758031943e-57,
그래 서두르지마러,2024-11-27 05:02:33+00:00,toss,삼성전자,9979418.0,6.884803521204246e-51,
"단기조정은 예상했는데
방어 잘하고있네
그래잘다지고 치고올라가자",2024-04-01 03:33:03+00:00,toss,삼성전자,30720788.0,3.803849149543385e-155,
다죽는다 끄아아앙,2024-11-06 07:08:00+00:00,toss,삼성전자,11786291.0,5.695637250060379e-60,
이제용,2024-10-30 04:42:05+00:00,toss,삼성전자,12399846.0,4.6932473778417967e-63,
"기술개발 보다 영업전략이 우선이다
기술력이 뛰어나봤자 영업이 안되면  이윤이 없지",2024-10-08 23:33:47+00:00,toss,삼성전자,14232744.0,2.872817806555071e-72,
제사 지내서 왔서염,2024-10-22 01:51:35+00:00,toss,삼성전자,13101276.0,1.398607709706542e-66,
상법개정 토론회를 계엄령으로 막네,2024-12-04 00:52:56+00:00,toss,삼성전자,9389595.0,6.348486310305716e-48,
