content,timestamp,platform,stock_name,delta_seconds,weight,label
시장가,2024-11-18 00:04:20+00:00,toss,삼성전자,10774911.0,6.907184205309208e-55,
삼성의 위기설,2024-10-24 04:41:54+00:00,toss,삼성전자,12918257.0,1.1631916143933957e-65,
"어김없이 나오는 방구석 전문가들 
다른거 다 필요 없고 돈벌수 있는 기회다
34프로가 우습지
예적금 들어봐라 한달에 34프로 감사하면서 살아라
지금 방구석 문가 많아서 삼성 위기다 라고 하는데 니네들보다 훨씬 똑똑한애들이 모여있는 곳이야 쉽게 판단하지마라",2024-10-02 16:41:41+00:00,toss,삼성전자,14775870.0,5.348777797074757e-75,
기관이 기관했다,2024-04-12 01:09:28+00:00,toss,삼성전자,29779003.0,2.0613835323909666e-150,
"3조태운거 2일밖에 못가는거야
7조 언제 태워",2024-11-19 00:42:08+00:00,toss,삼성전자,10686243.0,1.9275060517187175e-54,
바느질 장인,2024-09-23 03:11:52+00:00,toss,삼성전자,15602059.0,3.7615675512688034e-79,
힘,2025-01-15 00:47:50+00:00,toss,삼성전자,5761101.0,1.1002726080548948e-29,
힝,2024-09-13 02:52:01+00:00,toss,삼성전자,16467250.0,1.68436968933277e-83,
"64층인데 물 탈까요말까요 
맨날 물 타고나면 지하로 내려가서",2024-11-12 01:39:55+00:00,toss,삼성전자,11287576.0,1.8296223142915796e-57,
다양한 의견도 수용할줄 알아야 글을 쓰지요,2024-10-25 03:43:57+00:00,toss,삼성전자,12835334.0,3.0371651476452602e-65,
패닉셀이라 물량을 감당을 못하네,2024-11-13 03:54:04+00:00,toss,삼성전자,11193127.0,5.459019976387104e-57,
미장만 하긴하는데 슬슬 조금씩 사볼까개꿀같은데 솔직히,2024-10-22 00:45:10+00:00,toss,삼성전자,13105261.0,1.3355651872992082e-66,
이러고 보고있음,2024-10-23 01:57:04+00:00,toss,삼성전자,13014547.0,3.816314319701729e-66,
올라갈것 같아서 추매,2023-12-28 05:31:17+00:00,toss,삼성전자,38921694.0,2.2798480189481723e-196,
가자가자가자가자가즈아,2025-01-16 00:45:55+00:00,toss,삼성전자,5674816.0,2.9868728068468976e-29,
삼전 외쿡인한테 미운털 박혔나,2024-10-04 06:10:55+00:00,toss,삼성전자,14640916.0,2.550400958056204e-74,
삼성아 제발 더 올라가라  내평당에,2024-06-05 00:36:17+00:00,toss,삼성전자,25115394.0,5.7023379344691345e-127,
항상 아침에 오르고 오후 되면 떨어지는 삼전,2024-02-07 04:26:35+00:00,toss,삼성전자,35383176.0,1.394654274893111e-178,
역시는 역시다,2024-11-28 04:39:29+00:00,toss,삼성전자,9894402.0,1.84174406304526e-50,
"삼전은 치타다
그리고 지금부터다
 삼성전자A005930",2024-11-15 03:12:49+00:00,toss,삼성전자,11022802.0,3.919791077455969e-56,
이런 개  잡주는 닉스 하청이라도,2024-06-13 04:54:54+00:00,toss,삼성전자,24408677.0,2.0342573020039914e-123,
10만 전자 갑니다,2024-07-04 00:18:22+00:00,toss,삼성전자,22610869.0,2.214059960026846e-114,
복권 죽이고싶네 진짜,2024-08-05 05:05:32+00:00,toss,삼성전자,19828839.0,2.134127526605808e-100,
하루살인가,2024-03-22 00:19:21+00:00,toss,삼성전자,31596410.0,1.5095928387255497e-159,
,2024-08-06 06:20:46+00:00,toss,삼성전자,19737925.0,6.112300895187839e-100,
자 저점 찍었으니 10만전자 갑시다,2024-10-26 05:25:11+00:00,toss,삼성전자,12742860.0,8.85715395574893e-65,
터치  하고 반등 하던지,2024-10-24 05:36:44+00:00,toss,삼성전자,12914967.0,1.2083385566702116e-65,
오늘은오를까요,2024-12-22 23:42:14+00:00,toss,삼성전자,7752237.0,1.0788043548078264e-39,
왜 또 왜,2024-11-05 00:01:26+00:00,toss,삼성전자,11898285.0,1.558110135406677e-60,
초상 나기 10분전,2025-01-07 23:51:19+00:00,toss,삼성전자,6369292.0,9.647035454793689e-33,
트럼프 덕분에 아주 골로 가네5만도 지키기 어렵겠다,2024-11-12 04:10:55+00:00,toss,삼성전자,11278516.0,2.0318986896771963e-57,
하아닉스 올라가는 거 반만이라도 따라가즈아,2024-04-24 04:56:00+00:00,toss,삼성전자,28728611.0,3.926571781177677e-145,
익절했다가 다시 재진입했습니당,2024-02-07 06:40:20+00:00,toss,삼성전자,35375151.0,1.5303990178518074e-178,
꿈에 200마넌 안갚은 닝겐한테  전화와서 얘가 갚으려나 하고  놀래다 깻는데 이거 길몽인가요 삼성이 올라가서 내 마이나스 복구되나요,2025-03-13 02:32:26+00:00,toss,삼성전자,830025.0,6.727170549057896e-05,
주식은 돌아오는 거야,2025-02-21 01:35:07+00:00,toss,삼성전자,2561464.0,1.3324670314139104e-13,
사나이테스트 ON,2024-09-26 01:59:19+00:00,toss,삼성전자,15347212.0,7.184089111011854e-78,
캬,2024-09-25 04:24:03+00:00,toss,삼성전자,15424928.0,2.9223205053058343e-78,
"버거형들이랑 기관형아들 조금만 더 사줘 
구만전자 찍어보자 
응",2024-07-06 23:11:07+00:00,toss,삼성전자,22355704.0,4.24414944873096e-113,
야이 그래서 데이터센터 안지을거야,2024-10-25 05:47:44+00:00,toss,삼성전자,12827907.0,3.309791549022077e-65,
73전자네 오우,2023-06-29 10:04:38+00:00,toss,삼성전자,54630093.0,2.504671323656209e-275,
애초에 삼성에서 자사주 매입으로 임의적으로 주가 올려놓은 건데 실적 개선 반도체주 업황이 좋아지는 거 아니면 계속 내려가지,2024-11-29 03:19:17+00:00,toss,삼성전자,9812814.0,4.735174307806392e-50,
"대 삼 성
이걸 말아올리네",2024-07-30 06:53:58+00:00,toss,삼성전자,20340733.0,5.703694458089881e-103,
외국인이 계속 판다는건 아직 살때가 아니란 겁니다,2024-10-21 00:49:21+00:00,toss,삼성전자,13191410.0,4.927564004082e-67,
"오늘은  기대에 부흥할 것 같네요 
애플도 실적 잘 나오고 5월은 상승장이 될 것 같네요",2024-05-02 22:24:39+00:00,toss,삼성전자,27974492.0,2.4245732258659052e-141,
쭉쭉  계속 오르자,2023-06-29 00:28:25+00:00,toss,삼성전자,54664666.0,1.6786787989885377e-275,
이러다 또 음전되겠지,2024-03-26 00:02:07+00:00,toss,삼성전자,31251844.0,8.144047445808682e-158,
"민주당 180석
httpswwnewdailycokrsitedatahtml2024115202411500268html",2024-12-08 22:56:11+00:00,toss,삼성전자,8964600.0,8.688235188125874e-46,
삼성 어떡하냐,2024-10-24 11:18:27+00:00,toss,삼성전자,12894464.0,1.5319624539177397e-65,
대세 상승의 시작인가,2024-11-15 03:32:55+00:00,toss,삼성전자,11021596.0,3.974888467205685e-56,
약발끝 다시4만 국장은 답이없다,2024-11-20 01:08:31+00:00,toss,삼성전자,10598260.0,5.336386429870405e-54,
그냥 회사 망하라고 열심히 글쓰시는 분들이 많네,2024-10-10 05:11:38+00:00,toss,삼성전자,14126073.0,9.874062976146801e-72,
오후만가면 떨어짐 외국개샠끼들은 왜이케 팔아치우나,2024-11-04 05:20:35+00:00,toss,삼성전자,11965536.0,7.154136154792485e-61,
50원 모야,2025-03-13 01:31:18+00:00,toss,삼성전자,833693.0,6.447554605139222e-05,
어닝서프라이즈인디 망한겨,2024-04-05 00:15:56+00:00,toss,삼성전자,30387015.0,1.8111404470246138e-153,
지금 사면 되는걸까요,2024-10-25 08:57:08+00:00,toss,삼성전자,12816543.0,3.775047589295501e-65,
이제 쏠시간인가,2025-02-11 03:47:17+00:00,toss,삼성전자,3417534.0,6.6308964566786534e-18,
재무인사회계가 판치는 기술회사는 미래가 없다,2024-10-07 00:15:52+00:00,toss,삼성전자,14403019.0,4.0032358327178834e-73,
요번주6만원돌파,2025-02-19 03:41:12+00:00,toss,삼성전자,2726699.0,1.968309589927644e-14,
이익 최소화 실현중이다,2024-11-13 07:46:35+00:00,toss,삼성전자,11179176.0,6.415642760555331e-57,
돔황챠,2024-10-09 00:00:40+00:00,toss,삼성전자,14231131.0,2.9269541518594775e-72,
국장하지 마세요 털고 미장이나 코인 하세요  왜 돈을 버리나요,2024-11-12 00:07:06+00:00,toss,삼성전자,11293145.0,1.7154124398294338e-57,
"7대 반등 호옥시 HBM
뿌라스 자사주 매입 후 소각 공시 
또 시외 상승
주가 급등할까
월요일 시장이 답줄듯",2024-11-17 04:07:08+00:00,toss,삼성전자,10846743.0,3.0076924902540688e-55,
"휴이번달중순에 매매한주식중 삼전만 파란색이네요안타깝네요
모아갈 수 있게 확 내리는것도아니고 애매해서 추매도못하고 참",2024-04-29 00:59:53+00:00,toss,삼성전자,28310778.0,4.946234754515502e-143,
왜 또 기분 젛게 만들어,2024-12-03 01:43:31+00:00,toss,삼성전자,9472960.0,2.418974579698485e-48,
D램이 일냈나 무슨일냈냐,2025-03-17 00:29:30+00:00,toss,삼성전자,491801.0,0.0033723643141671,
저 아이폰 입니다 조만간 아이패드 살예정이고요 제발 탈출시켜주세요 삼전 판돈 보태서 아이패드사게,2025-03-06 01:58:16+00:00,toss,삼성전자,1436875.0,5.990548988528618e-08,
쇠고기먹으러,2024-11-25 05:58:32+00:00,toss,삼성전자,10148859.0,9.686944027830969e-52,
여기 물타다  돈만 빨림  그냥 미장가서 돈벌고 손절이 답  한달만에  500으로 200범,2024-11-13 03:51:47+00:00,toss,삼성전자,11193264.0,5.450370750597393e-57,
오른다고요,2024-12-18 04:33:58+00:00,toss,삼성전자,8166733.0,8.901334600112077e-42,
10년모우면적어도6만7만전자는벗어나것지,2023-08-04 03:18:09+00:00,toss,삼성전자,51544082.0,8.142530714671064e-260,
4만 전자 가는거니,2024-11-12 04:40:54+00:00,toss,삼성전자,11276717.0,2.074649928494144e-57,
니네가 더 사야 1분이라도 나라가 더 버티지,2024-12-16 00:32:38+00:00,toss,삼성전자,8354013.0,1.0187828474737332e-42,
"주식 시작한지 10 일 째네요 
옛날에 살걸",2024-11-26 05:22:44+00:00,toss,삼성전자,10064607.0,2.5685275532864307e-51,
장투할 종목,2024-06-24 07:47:49+00:00,toss,삼성전자,23447902.0,1.373395778811219e-118,
"우리 엄마도 아빠도 옆집 아지매도 다 사서
비웃을 수가 없음",2024-10-28 02:15:53+00:00,toss,삼성전자,12581418.0,5.738409393194337e-64,
더본코리아랑 가격이 비슷해서 더 맴찢 거기는 난리인데,2024-11-06 00:56:38+00:00,toss,삼성전자,11808573.0,4.4008907716279824e-60,
회로그리노,2024-10-25 05:11:35+00:00,toss,삼성전자,12830076.0,3.2277362644690986e-65,
"내 삼성주식이 정신없는줄알았더니
우리나라가 정신이없던거네",2024-12-03 15:51:32+00:00,toss,삼성전자,9422079.0,4.3590065937778316e-48,
"소액 단타족들 뿐인가
잔소리 참 많다
아직 소각 시작전인데",2024-11-19 05:04:58+00:00,toss,삼성전자,10670473.0,2.3134735913310778e-54,
더갈거같은데,2024-04-02 10:14:26+00:00,toss,삼성전자,30610305.0,1.3663826154455841e-154,
"오를때 사고
내릴때 팔고",2024-10-28 02:58:07+00:00,toss,삼성전자,12578884.0,5.9092018198472395e-64,
"체결강도가 계속올라가네
75는 넘겠다",2024-02-02 06:13:14+00:00,toss,삼성전자,35808777.0,1.0119500773110997e-180,
아직 못샀는데 출발하면 앙대,2024-11-21 05:11:52+00:00,toss,삼성전자,10497259.0,1.717649330800881e-53,
계속해서 사다리,2023-06-19 23:59:02+00:00,toss,삼성전자,55444029.0,2.0298102874484134e-279,
얘랑 싸우는중,2024-11-11 05:09:22+00:00,toss,삼성전자,11361409.0,7.784589247120057e-58,
재미읎다,2025-02-05 02:15:20+00:00,toss,삼성전자,3941451.0,1.5419626091220764e-20,
845에 내발로 잡히기,2024-04-05 00:32:18+00:00,toss,삼성전자,30386033.0,1.8318428258651677e-153,
제발 올라 이녀석아 전차포로 쏴버리기 전에,2024-09-13 02:58:19+00:00,toss,삼성전자,16466872.0,1.6917549502018972e-83,
"삼성전자가 실적 둔화에도 연구개발RD 투자를 지속 확대하며 미래 준비에 속도를 내고 있다

31일 삼성전자에 따르면 지난해 4분기 RD 비용 집행 규모는 10조3천억원으로 역대 분기 최대를 기록했다

작년 들어 역대 분기 최대였던 3분기의 8조8천700억원의 연구개발 투자 기록을 갈아치웠다

연간으로도 최대 규모인 35조원의 연구개발 투자가 이뤄지면서 기술 중심 투자를 이어갔다

삼성전자는 인공지능AI 반도체 고성능 메모리 서버 관련 제품 등 미래 지향적인 기술에 계속 투자하고 있다

이를 위해 기흥사업장에 짓는 차세대 반도체 RD 단지에 2030년까지 약 20조원을 투입 미래 기술을 선도하는 핵심 연구기지로 자리 잡게 할 계획이다

팔로우하시고 정보를 빠르게 확인해 보세요

httpsnnewsnavercommnewsarticle0010015184709",2025-01-31 01:11:10+00:00,toss,삼성전자,4377301.0,9.936860446699025e-23,
83층에 사람있어요,2025-01-07 00:57:12+00:00,toss,삼성전자,6451739.0,3.7150902683197205e-33,
불과 한달전에 개잡주라고 글한번 올렸다고 욕 한바가지 먹었는데  자동으로 5200 매수 삭제가 신의 한수였음  일단 개인적으로 4800까지 보고 그것도 뚫리면 3900 정도 봅니다 도람뿌 엔비디아 안좋아함 당분간은 4200정도 자매수 걸고 지켜봄,2024-11-14 00:39:50+00:00,toss,삼성전자,11118381.0,1.2966706356741305e-56,
지금 무조건 8만대 돌입추세인데 도대체 9만전자때 얼마나 털린거임 이렇게 돈 노는 꼬라지 못보는데,2024-03-25 01:00:36+00:00,toss,삼성전자,31334735.0,3.1202112615918926e-158,
종가 드가자,2024-09-24 00:47:10+00:00,toss,삼성전자,15524341.0,9.247466862752348e-79,
단타분들 줄먹중,2024-10-07 05:34:51+00:00,toss,삼성전자,14383880.0,4.9959080929775673e-73,
"최근 한달간 외국인과 기관 매도 물량이 500만주
5만전자되면 들어오겠습돠",2024-09-11 02:13:32+00:00,toss,삼성전자,16642359.0,2.2194334889616176e-84,
"삼성전자의 사물인터넷 플랫폼 스마트싱스에서 테슬라 에너지 관리 서비스가 본격적으로 시행됐습니다

17일 삼성전자 스마트싱스 블로그에 따르면 지난달 22일부터 스마트싱스 에너지 플랫폼에서 테슬라의 태양광 패널 파워월가정용 에너지저장장치 등의 정보를 한눈에 볼 수 있게 됐습니다 삼성 스마트싱스 앱 하나로 다양한 테슬라 제품의 에너지 생산 저장 및 사용에 대한 정보를 알 수 있게 된 것입니다

이번 협력은 테슬라의 인터페이스를 활용하는 최초 협업 사례입니다 앞서 삼성전자와 테슬라는 올해 초 미국 라스베이거스에서 열리는 세계 최대 가전IT 전시회 CES 2024에서 스마트싱스 에너지를 통한 협력을 발표했습니다

스마트싱스 앱에서 테슬라 알림을 활성화하면 삼성 스마트 TV에서 태양광 생산량 백업 기간 및 가정 에너지 사용량에 대한 정보를 얻을 수 있습니다 정전 발생 전이나 정전 중에는 스마트싱스의 인공지능AI 절약 모드를 작동해 연결 가전제품의 소비전력을 줄여 파워월 사용 시간을 늘리도록 도와줍니다 또 테슬라의 스톰 워치 앱과 연동하면 폭풍우가 예보될 경우 자동으로 파워월을 충전해 대비할 수 있게 합니다

삼성전자는 미국을 시작으로 테슬라 파워월 연동 서비스를 확대해나갈 예정입니다 삼성전자 관계자는 이번 협업은 삼성전자의 에너지 관리 솔루션이 가전제품을 넘어 더욱 다양한 분야에서 활용되는 중요한 계기가 될 것이라고 말했습니다

팔로우하시고 경제력 업그레이드 하세요
httpsmblognavercomnestock223515973738",2024-07-17 07:23:01+00:00,toss,삼성전자,21462190.0,1.3154952247527198e-108,
답이없다,2024-11-14 07:27:15+00:00,toss,삼성전자,11093936.0,1.7206948135642756e-56,
국장은 산타랠리도 없는건가,2024-12-02 05:31:52+00:00,toss,삼성전자,9545659.0,1.0428111671809304e-48,
다 도망가 나는 담을래,2024-05-29 02:24:16+00:00,toss,삼성전자,25713715.0,5.604780866003296e-130,
언제6까지온거징,2024-10-07 02:44:03+00:00,toss,삼성전자,14394128.0,4.437131392451988e-73,
