content,timestamp,platform,stock_name,delta_seconds,weight,label
더 떨구란 말야 5만원까지,2024-11-12 00:24:32+00:00,toss,삼성전자,11292099.0,1.7363062689483046e-57,
혹시 삼전 인버스도 있나요,2024-10-24 05:44:56+00:00,toss,삼성전자,12914475.0,1.215239001905741e-65,
삼성은 이미  삼류임 재용 체재에 입벌구 임원들이  기술 혁신을 못함,2024-11-05 01:20:16+00:00,toss,삼성전자,11893555.0,1.645787520570002e-60,
평단가 8만이상 그저 기다릴뿐,2025-02-13 08:45:35+00:00,toss,삼성전자,3226836.0,6.027351489875541e-17,
워 오늘 뭔가 다르다,2024-07-05 00:09:52+00:00,toss,삼성전자,22524979.0,5.983018092322396e-114,
"내일은 오를까가 아니라 
내일은 얼마나 더 떨어질지 기대된다 이제
떨어지는거 보는것도 나름 재밌음",2024-09-19 06:20:31+00:00,toss,삼성전자,15936340.0,7.8539210420319105e-81,
판다안판다,2024-04-01 00:11:41+00:00,toss,삼성전자,30732870.0,3.3074434692925545e-155,
갤럭시 조아해서 소액이나마 투자해 봤습니당,2025-01-22 00:26:30+00:00,toss,삼성전자,5157581.0,1.1888516970749282e-26,
"물려서 물타느라 다른투자 못하는 상황이란 뜻임

etf는 너무 올라 금융종합과세 땜에 못팔고 돈이 죄다 묶였네",2024-10-23 00:41:56+00:00,toss,삼성전자,13019055.0,3.622300036092661e-66,
미쿡 대통령이 무섭긴하네힘없는나라에혀,2024-11-12 04:43:14+00:00,toss,삼성전자,11276577.0,2.078014354839422e-57,
쓰레기통,2024-11-11 03:32:23+00:00,toss,삼성전자,11367228.0,7.277566284704203e-58,
삼전 인버스 누가 안만들어주나요,2024-11-12 06:04:54+00:00,toss,삼성전자,11271677.0,2.1992706081091055e-57,
삼전 현직자들은 절대 구매안하는데 정신 못차린 사람들 많네 퇴직예정자,2025-01-15 14:32:07+00:00,toss,삼성전자,5711644.0,1.950287809083725e-29,
"러우 전쟁때 보면 바로 안빼다가 
쭈욱",2024-04-16 01:49:54+00:00,toss,삼성전자,29430977.0,1.1575270693454331e-148,
지친다  20 이걸 어케해야지,2024-11-12 03:06:59+00:00,toss,삼성전자,11282352.0,1.943659473773961e-57,
낼 200만주 가자,2024-11-19 09:15:19+00:00,toss,삼성전자,10655452.0,2.752760650207098e-54,
감흥이 없다,2024-12-18 01:07:26+00:00,toss,삼성전자,8179125.0,7.71198255031302e-42,
예전에 공부잘하면 삼성장학금 줘서 인재들 미국 유학시키고 했는데 요즘은 공부잘함 의대 변호사 하니 미래가 없음,2024-12-18 01:15:00+00:00,toss,삼성전자,8178671.0,7.752612817340331e-42,
토스에서 증권해서 망한거여 대한항공 삼성사서 이년동안 불리는게 아니라 망했다 으내돈,2024-08-05 13:36:24+00:00,toss,삼성전자,19798187.0,3.042946924820108e-100,
대기업이 이런 개잡주처럼 움직이기도하네용,2024-09-30 02:48:59+00:00,toss,삼성전자,14998632.0,4.060025643674604e-76,
개미행님들 다 팔아재끼노 900주중에 44주 부분손절,2025-01-06 09:11:49+00:00,toss,삼성전자,6508462.0,1.926850437989824e-33,
종가 패대기 원기옥 모으는거 같노,2024-06-04 06:09:16+00:00,toss,삼성전자,25181815.0,2.643528771801189e-127,
삼성전자A005930,2024-09-12 06:56:29+00:00,toss,삼성전자,16538982.0,7.342982048241764e-84,
님들이 벌어야 저도 돈벌고 꿀빰,2025-02-19 23:55:20+00:00,toss,삼성전자,2653851.0,4.573703389196093e-14,
,2024-11-20 00:49:00+00:00,toss,삼성전자,10599431.0,5.264549014443397e-54,
갑자기 외국인이 사기시작,2025-03-20 02:57:07+00:00,toss,삼성전자,223744.0,0.0750478304314012,
129,2025-02-03 03:15:02+00:00,toss,삼성전자,4110669.0,2.175153970076705e-21,
"삼성전자가 엔비디아의 AI 가속기 호퍼 시리즈H100H200에 최신 고대역폭 메모리HBM3E 8단을 공급하며 AI 메모리 시장에서 입지를 강화하고 있습니다 이번 공급은 SK하이닉스와의 격차를 좁히는 계기로 평가되며 AI 기술 분야에서의 주도권을 회복할 수 있는 발판으로 분석됩니다

3분기 삼성전자는 반도체 부문 영업이익 4조 원을 하회했으나 HBM 공급 확대로 향후 매출 성장 가능성을 높였습니다 AI 기술 발전에 중요한 역할을 하는 고대역폭 메모리를 강화하는 삼성의 전략은 경쟁력을 강화하는 긍정적인 신호로 받아들여지고 있습니다

httpsmsedailycomNewsView2DFS8BMIVE",2024-10-31 22:13:44+00:00,toss,삼성전자,12250347.0,2.6481258265356626e-62,
저는 어찌저찌 물타기해서 69층까진 왔는데 영업이익보니 주가가 더 떨어질 것 같아서 걱정입니다 대우건설A047040에서 번 거 삼전에서 싹 날려먹네요 다들 몇 층에서 존버중이신지요,2023-08-16 03:41:02+00:00,toss,삼성전자,50505909.0,1.3464637025840074e-254,
내일 오를까요 내일까요,2023-09-06 09:33:39+00:00,toss,삼성전자,48670352.0,2.2684312749280277e-245,
삼전 하락에 기뻐서 둘어와 5를 몇달째 가지고 있네,2025-01-10 00:27:23+00:00,toss,삼성전자,6194328.0,7.309039462860042e-32,
최악이네 리스트에있는 업종이 다오르는데 몰빵한 삼성은계속 마이너스 헐,2024-05-16 05:44:41+00:00,toss,삼성전자,26824890.0,1.456044722502581e-135,
삼전 pbr 098다시 왔네,2024-12-02 07:13:56+00:00,toss,삼성전자,9539535.0,1.1194077395772183e-48,
"내가 삼전 이제 오른다고 했지
왜 안믿냐",2024-09-26 03:02:07+00:00,toss,삼성전자,15343444.0,7.50432743986328e-78,
왕의 귀환,2024-11-15 01:31:33+00:00,toss,삼성전자,11028878.0,3.6536047454886987e-56,
꽉 잡아,2024-04-24 03:06:45+00:00,toss,삼성전자,28735166.0,3.639690568283168e-145,
"이미 저평가구간 체결강도 200

실적이 오히려 안좋은게 이득이네요

선반영 후 이제 오를일만 남았네요",2025-01-08 00:12:19+00:00,toss,삼성전자,6368032.0,9.7887522283742e-33,
유트브주식백만장자,2023-08-28 04:40:08+00:00,toss,삼성전자,49465563.0,2.2832454589626084e-249,
수익 줄때 매도 할걸 후회되네요,2024-01-05 02:27:52+00:00,toss,삼성전자,38241499.0,5.983351235224166e-193,
"6후반 이상부터
매물대 개 많아서 7이상가는 순간 다던질듯 
절대 못 오름 이건",2025-02-15 01:37:16+00:00,toss,삼성전자,3079735.0,3.307790584508418e-16,
아휴,2024-11-13 07:15:08+00:00,toss,삼성전자,11181063.0,6.277042385185805e-57,
배당락 언제예요,2024-03-22 04:56:47+00:00,toss,삼성전자,31579764.0,1.8303404874739797e-159,
"에헤이 물타기 실패 
예상체결가에 되면 좋긴 한데",2024-09-30 06:22:25+00:00,toss,삼성전자,14985826.0,4.7086765550826166e-76,
찐반등대호황수고하셨습니다경제적자유사나이테스트가볍게통과선상야스파티전업이나할까주식안하고일하는사람들한심해보이네요전업생각중입니다일왜함치킨집사장님족발집사장님이걸왜이제알았을까사표내고오는길,2024-11-15 00:20:32+00:00,toss,삼성전자,11033139.0,3.4777904087456788e-56,
오 땡큐,2025-02-04 00:27:35+00:00,toss,삼성전자,4034316.0,5.26359751220685e-21,
슬슬 진입해야지,2024-09-24 07:50:04+00:00,toss,삼성전자,15498967.0,1.2404139119848957e-78,
판매대기가 더높다니 감동,2025-01-06 01:41:45+00:00,toss,삼성전자,6535466.0,1.4096486320545966e-33,
"삼전 재드래곤님아
인텔을 인수해서 미국 영향력을 키우자",2025-02-05 18:34:47+00:00,toss,삼성전자,3882684.0,3.0441741146541863e-20,
"더 떨굴겟네
어쩌냐 이거",2024-09-19 00:15:34+00:00,toss,삼성전자,15958237.0,6.0956500051823575e-81,
응 더내려가,2024-10-24 01:09:41+00:00,toss,삼성전자,12930990.0,1.003802143379453e-65,
"테슬라 개박살 났을때도 샀는데 
모으다보니 테슬라는 거의 수익율 100프로 
삼전도 너무 개박살 난거같아서
적립식투자 간드앙",2024-12-02 10:47:24+00:00,toss,삼성전자,9526727.0,1.2982802216519356e-48,
"73200원에 뺏어야 했네
그리고 삼전우를 물타기 해야했었네",2023-07-12 02:10:52+00:00,toss,삼성전자,53535319.0,7.974328330213118e-270,
삼부토건만 신났냐,2024-12-02 06:05:11+00:00,toss,삼성전자,9543660.0,1.0672195190073751e-48,
끼륵,2024-11-12 03:04:07+00:00,toss,삼성전자,11282524.0,1.9397940005274966e-57,
고양이 사후경직 지리네,2024-10-28 08:57:00+00:00,toss,삼성전자,12557351.0,7.581683733903918e-64,
손잡이 꽉잡으세요 열차 출발합니다,2024-04-11 03:12:03+00:00,toss,삼성전자,29858048.0,8.257234976147832e-151,
친구가 5만 후반에 물탄다길래 참으라했다 시대흐름 타라고 실적주로 대응 하라고,2024-10-25 00:31:33+00:00,toss,삼성전자,12846878.0,2.6573076592007124e-65,
바닥찍엇다,2024-11-15 00:08:47+00:00,toss,삼성전자,11033844.0,3.449528068298148e-56,
,2024-11-14 00:22:38+00:00,toss,삼성전자,11119413.0,1.2812747559619796e-56,
쌈자가 아닌 삼자가부릅니다 8만을 몰라,2024-03-27 00:00:09+00:00,toss,삼성전자,31165562.0,2.2107602301440083e-157,
고마 쎄리 오늘 상한가 한번 때리삐자,2025-01-06 01:21:38+00:00,toss,삼성전자,6536673.0,1.390092885212008e-33,
"외인기관 다 개인들이 받게하네

미친거아냐",2024-09-13 01:13:12+00:00,toss,삼성전자,16473179.0,1.5726604463214124e-83,
본전만 가면 싹 다 정리하고 두 번 다시 쳐다도 안 봐,2025-03-13 04:11:40+00:00,toss,삼성전자,824071.0,7.207100125612351e-05,
"1 외인 단타 놀이터
2 금투세
3 이란 이스라엘 전쟁 
4 그냥 삼전은 자동으로 떨어지는 기능
5 국장 

안봐도 비디오 주룩주룩",2024-10-01 23:33:16+00:00,toss,삼성전자,14837575.0,2.6187309885607155e-75,
수수료 신경쓰지말고 토끼자,2024-09-03 15:10:30+00:00,toss,삼성전자,17286941.0,1.2770687878195511e-87,
빨리 보조금 협상 끝마치고 엔디비아 납품한다고 발표해라 6만 7만 금방간다,2024-11-27 06:02:05+00:00,toss,삼성전자,9975846.0,7.17540486434948e-51,
야미이,2024-06-20 14:08:12+00:00,toss,삼성전자,23770679.0,3.2759621829182914e-120,
"사망전자 코앞이네
어이없네",2025-02-03 03:45:33+00:00,toss,삼성전자,4108838.0,2.221742021417124e-21,
마음이 안 좋네요,2024-11-13 00:53:53+00:00,toss,삼성전자,11203938.0,4.81695491154568e-57,
주주들은 죽을것 같은데 성과금 하고 격려금을 준다고,2024-12-20 04:45:16+00:00,toss,삼성전자,7993255.0,6.629062223623623e-41,
HBM 시간 문제지  엔비에서 하이닉스것만 쓰면 비쌀수 밖에 없으니 삼성이랑 경쟁 시키겠지 쪼매 기다려들 보슈,2024-05-29 07:31:00+00:00,toss,삼성전자,25695311.0,6.935334032934808e-130,
지금 들어갈 사람은 548 매수 해서 단타 쳐요,2025-02-28 04:51:48+00:00,toss,삼성전자,1944863.0,1.6750826444240838e-10,
님들 도대체 여기서 뭐하세요,2024-12-15 03:13:36+00:00,toss,삼성전자,8430755.0,4.191154061605489e-43,
다들 물리신듯,2024-11-18 00:03:26+00:00,toss,삼성전자,10774965.0,6.902868563959298e-55,
많이 오르네 이런,2024-10-14 05:15:19+00:00,toss,삼성전자,13780252.0,5.4048629908489426e-70,
"노후연금성투자
일주일에한주씩모아봐요",2024-02-13 02:23:23+00:00,toss,삼성전자,34872168.0,5.1650811367178416e-176,
버거형 기관차돌아와쪄  나가서 놀랬짜넝,2024-07-11 05:36:17+00:00,toss,삼성전자,21986994.0,3.0278357794854763e-111,
하 3년만에 본전인데 팔까말까,2024-03-20 02:02:21+00:00,toss,삼성전자,31763030.0,2.194496953737888e-160,
"장기투자 든 단기 투자든
삼성 믿으시는지요",2025-01-23 02:13:39+00:00,toss,삼성전자,5064752.0,3.481271508401826e-26,
또람프발 반도체학살의날이네,2024-07-18 00:51:17+00:00,toss,삼성전자,21399294.0,2.7242036706901742e-108,
대한민국 대표주식 얼굴값좀 합시다,2024-12-17 00:06:37+00:00,toss,삼성전자,8269174.0,2.719754172163512e-42,
이런 상황에 재명세 하는거 맞음,2024-09-19 00:30:22+00:00,toss,삼성전자,15957349.0,6.1586227971966975e-81,
왤케꼬라박는거에요,2024-11-12 00:14:19+00:00,toss,삼성전자,11292712.0,1.724030934412823e-57,
모건이 지금 흔들고잇는데,2024-11-19 04:32:34+00:00,toss,삼성전자,10672417.0,2.262001666138087e-54,
오홍,2023-08-11 04:00:40+00:00,toss,삼성전자,50936731.0,9.196943625910463e-257,
안녕하세요 정찰병 띄었어요,2024-09-02 00:25:43+00:00,toss,삼성전자,17426428.0,2.541411575262686e-88,
오늘도 저축해요,2024-08-27 06:01:03+00:00,toss,삼성전자,17924708.0,7.951378535373603e-91,
작금의 삼전,2024-11-07 23:40:00+00:00,toss,삼성전자,11640371.0,3.083311812015456e-59,
월급날이라 깨작 오른거냐,2024-09-25 03:57:53+00:00,toss,삼성전자,15426498.0,2.8696977136787656e-78,
,2024-11-14 01:00:25+00:00,toss,삼성전자,11117146.0,1.3153383216628468e-56,
사고팔고 단타용 주식회사 입니다,2024-10-28 00:35:08+00:00,toss,삼성전자,12587463.0,5.3506432373027154e-64,
85만 지켜다오,2024-07-12 00:22:26+00:00,toss,삼성전자,21919425.0,6.6186850098886956e-111,
앞으로 sk하이닉스 주가는 어떻게 될까요,2025-02-10 05:37:53+00:00,toss,삼성전자,3497298.0,2.6341105235380066e-18,
4만전자 가즈아,2024-10-23 00:07:34+00:00,toss,삼성전자,13021117.0,3.5368745879794544e-66,
삼성은 자사주매입 안하나요,2024-10-10 05:03:51+00:00,toss,삼성전자,14126540.0,9.820836727480448e-72,
"나락으로 가는 쌤성
말이 되나  자존감인데",2024-11-14 11:54:27+00:00,toss,삼성전자,11077904.0,2.071522255590028e-56,
뭐 힘내라거,2024-11-14 11:54:34+00:00,toss,삼성전자,11077897.0,2.071690094053195e-56,
"시간외  400원정도 오르네요 TSMC 지진 타격이있는가봐요 
빅테크업체들 고민많을듯 삼성쪽 파운드리 다시 생각할듯요",2024-04-03 07:57:20+00:00,toss,삼성전자,30532131.0,3.3769012118563176e-154,
떨어지든 말던 몰라시잇8 배당이나 받아먹지 뭐,2024-06-11 06:35:59+00:00,toss,삼성전자,24575412.0,2.9532688522091408e-124,
"이건뭐 언제까지 추매를 해야하는지
이날 이후로 멈춰 있습니다
하루가 멀다하고 떨어지니 이제 타격감도 없네요
너무 허리까지 물려있어서 그냥 냅둬 볼랍니다",2024-10-11 08:38:57+00:00,toss,삼성전자,14027234.0,3.0996717915943978e-71,
