content,timestamp,platform,stock_name,delta_seconds,weight,label
"차분히 생각해 보세요

납품소식 들리면 그때 사실건가요

지금은 납품한다에 걸어야 할 때입니다

바이 하시는게",2024-06-05 00:16:55+00:00,toss,삼성전자,25116556.0,5.626160177574754e-127,
돍아,2024-10-25 01:38:41+00:00,toss,삼성전자,12842850.0,2.784125505322156e-65,
"터질법도한데
개미들 털려고
밍기적",2025-01-13 02:23:24+00:00,toss,삼성전자,5928167.0,1.591232396815332e-30,
이썩은 주식을 도려내야할때인가,2024-11-11 00:19:20+00:00,toss,삼성전자,11378811.0,6.36448937407772e-58,
안해 삼전,2025-01-03 01:28:21+00:00,toss,삼성전자,6795470.0,6.953221703600781e-35,
"8만전자 떠들드만 
5만전자 되겠네",2023-08-04 05:48:17+00:00,toss,삼성전자,51535074.0,9.037298484777637e-260,
내일도 안오르면 문제있다,2024-09-19 14:31:45+00:00,toss,삼성전자,15906866.0,1.1046870356009844e-80,
내가 고른 삼성 9만전자 가주라,2024-07-15 05:53:20+00:00,toss,삼성전자,21640371.0,1.6728323234490528e-109,
57선 도달,2024-10-24 05:45:36+00:00,toss,삼성전자,12914435.0,1.2158017428088097e-65,
하이닉스 올라가는거보고 못느끼나  국장이 문제가 아니라 삼전을 고른 본인 안목을 탓해야지,2024-10-24 05:49:21+00:00,toss,삼성전자,12914210.0,1.2189720193532957e-65,
"근데 다 6700 6600 6500에서 입 쩍 벌리고 그 가격오면 산다고 하는데 비관론자들도 사고 싶어하는 가격을 주긴할까요

그리고 금투세는 사람들이 바보도 아니고 내년부터 원천징수 될 되기 때문에 단타치고 저점잡으려는 심리가 이미 반영된 것이고 계절적 영향도 같이 받아서 과매도가 일어난 겁니다",2024-09-05 06:08:46+00:00,toss,삼성전자,17146645.0,6.477688531521067e-87,
"3조 태우고 이 정도
내일 또 내리겠지",2025-02-18 02:42:38+00:00,toss,삼성전자,2816613.0,6.952413704608691e-15,
