content,timestamp,platform,stock_name,delta_seconds,weight,label
"애들아 너무 기대하지마 
어차피 2차전지 승이여",2023-08-01 04:22:55+00:00,toss,삼성전자,51799396.0,4.240422774116636e-261,
1초만에 20만주 퍼붓는거 레전드넼,2024-06-04 05:34:59+00:00,toss,삼성전자,25183872.0,2.581335266591694e-127,
오늘도 블랙프라이데이 인가요,2024-11-12 00:22:10+00:00,toss,삼성전자,11292241.0,1.7334549611718257e-57,
52가겠네,2025-01-17 00:14:23+00:00,toss,삼성전자,5590308.0,7.943300015058969e-29,
느낌이 안좋아서 어제 팔았는데휴,2024-05-29 02:24:17+00:00,toss,삼성전자,25713714.0,5.604845736527805e-130,
열심일하는중,2024-10-08 15:35:47+00:00,toss,삼성전자,14261424.0,2.0613248719412124e-72,
57이 최고점인가 그럼 난 고점에서 계속 매수하는건가,2024-11-19 03:02:16+00:00,toss,삼성전자,10677835.0,2.1245112606552823e-54,
"과자값이라도 좀 벌어보려는데
탄핵 가결되면 영향있을까요",2024-12-14 06:44:29+00:00,toss,삼성전자,8504502.0,1.7850079832540926e-43,
외인 vs 개인  기관 싸움중,2024-11-28 02:21:22+00:00,toss,삼성전자,9902689.0,1.67330151712385e-50,
이사진들아 반성이 아니라 물러나셔요,2024-11-13 00:02:04+00:00,toss,삼성전자,11207047.0,4.646704092774648e-57,
개빡치뉑,2024-11-25 00:53:44+00:00,toss,삼성전자,10167147.0,7.839008313136811e-52,
"배당이 1도 안되네
진짜 주주를 호구로  보네
유보금은  죽을때 싸갈래",2024-11-06 04:15:43+00:00,toss,삼성전자,11796628.0,5.053389889547526e-60,
외국인 또 파는데흠,2024-11-14 01:22:38+00:00,toss,삼성전자,11115813.0,1.335789031526211e-56,
,2024-04-16 01:50:53+00:00,toss,삼성전자,29430918.0,1.1583177802297963e-148,
풀레버 박아라,2024-08-16 06:20:08+00:00,toss,삼성전자,18873963.0,1.3457318629677993e-95,
세력이다,2024-10-31 02:17:22+00:00,toss,삼성전자,12322129.0,1.1537782239541467e-62,
"촉왔다

내일은 





오

른

다


아아앙즈즈아아앙아",2024-12-09 13:54:40+00:00,toss,삼성전자,8910691.0,1.621467331614506e-45,
오늘 10시 시작,2024-11-13 23:40:54+00:00,toss,삼성전자,11121917.0,1.2446744427601972e-56,
이건 튀는 게 맞음,2024-11-12 23:29:44+00:00,toss,삼성전자,11208987.0,4.543531019371013e-57,
51층 뚫리면 폭포수다,2024-11-12 02:57:27+00:00,toss,삼성전자,11282924.0,1.9308342289624972e-57,
"야이  6만전자는이제 없을줄알았는데
이거 5만전자 또 보게생겼네",2023-08-17 01:06:28+00:00,toss,삼성전자,50428783.0,3.287553637894661e-254,
5년후 봅시다 죈장,2024-11-14 08:18:10+00:00,toss,삼성전자,11090881.0,1.7826249462556584e-56,
오늘 삼성전자는 어디로,2024-08-05 23:08:02+00:00,toss,삼성전자,19763889.0,4.525798481690639e-100,
"이거 먹고 되겠습니까 형님들 
미장 트럼프로 넘어와요 오늘 폭등예상",2024-10-15 06:16:27+00:00,toss,삼성전자,13690184.0,1.532909728880451e-69,
음봉 마감,2024-09-20 06:32:37+00:00,toss,삼성전자,15849214.0,2.152931900157516e-80,
이제평단이네,2024-11-18 00:16:21+00:00,toss,삼성전자,10774190.0,6.965065187777991e-55,
줍고 싶다 헐,2024-11-14 07:32:13+00:00,toss,삼성전자,11093638.0,1.7266398640012592e-56,
여유돈이 요거뿐,2024-09-19 08:12:40+00:00,toss,삼성전자,15929611.0,8.490049641253857e-81,
거래량은 많은데 언제가니,2024-12-26 05:56:47+00:00,toss,삼성전자,7470564.0,2.8105281591100804e-38,
"중간에 갑자기 오른건 뭔지 모르겠네요
갑자기 호재 기사가 뜬것도 아니고 
국장은 정말 알수가 없는곳임 
아무튼 7만원 초반까지는 기다렸다가 매수 해야 
겠습니다",2024-06-17 05:59:50+00:00,toss,삼성전자,24059181.0,1.1618960501477475e-121,
